scheme_code,isin,scheme_name,nav,date,amc,category,aum_crore,expense_ratio,1y,3y,5y,volatility,sharpe,ranking_score,risk
151127,INF917K01KY4,HSBC Balanced Advantage Fund - Regular Growth,41.2417,23-Mar-2026,HSBC Mutual Fund,Hybrid,2271.32,2.19,-3.68,11.18,10.65,12.63,0.41,6.486,high
151128,INF917K01IM3,HSBC Balanced Advantage Fund - Direct IDCW,21.2236,23-Mar-2026,HSBC Mutual Fund,Hybrid,1973.58,1.87,-3.68,11.18,10.65,12.63,0.41,6.486,high
151129,INF917K01IN1,HSBC Balanced Advantage Fund - Direct Growth,48.1993,23-Mar-2026,HSBC Mutual Fund,Hybrid,3911.76,2.13,-3.68,11.18,10.65,12.63,0.41,6.486,high
152510,INF0R8701129,Helios Balanced Advantage Fund- Regular Plan-IDCW Option,10.57,23-Mar-2026,Helios Mutual Fund,Hybrid,2477.81,2.39,-3.68,11.18,10.65,12.63,0.41,6.486,high
152512,INF0R8701111,Helios Balanced Advantage Fund- Regular Plan- Growth Option,10.57,23-Mar-2026,Helios Mutual Fund,Hybrid,2269.01,2.4,-3.68,11.18,10.65,12.63,0.41,6.486,high
152511,INF0R8701152,Helios Balanced Advantage Fund- Direct Plan-IDCW Option,10.91,23-Mar-2026,Helios Mutual Fund,Hybrid,3936.33,2.4,-3.68,11.18,10.65,12.63,0.41,6.486,high
131356,INF194KA1UI9,BANDHAN Balanced Advantage Fund Direct Plan IDCW,15.854,23-Mar-2026,Bandhan Mutual Fund,Hybrid,4908.96,1.86,-3.68,11.18,10.65,12.63,0.41,6.486,high
152197,INF0QA701698,Bajaj Finserv Balanced Advantage Fund-Regular Plan-IDCW,10.574,23-Mar-2026,Bajaj Finserv Mutual Fund,Hybrid,4228.44,2.22,-3.68,11.18,10.65,12.63,0.41,6.486,high
120274,INF767K01EQ2,LIC MF Conservative Hybrid Fund-Direct Plan-Quarterly IDCW,18.1501,23-Mar-2026,LIC Mutual Fund,Hybrid,4693.66,1.08,-3.68,11.18,10.65,12.63,0.41,6.486,high
148143,INF204KB12K2,Nippon India Conservative Hybrid  Fund - Segregated Portfolio 1 - Direct Plan Growth Plan - Growth Option,4.0808,10-Jul-2020,Nippon India Mutual Fund,Hybrid,1752.34,1.35,-3.68,11.18,10.65,12.63,0.41,6.486,high
148961,INF879O01167,Parag Parikh Conservative Hybrid Fund - Direct Plan - Monthly IDCW,10.9415,23-Mar-2026,PPFAS Mutual Fund,Hybrid,1929.43,2.05,-3.68,11.18,10.65,12.63,0.41,6.486,high
148958,INF879O01175,Parag Parikh Conservative Hybrid Fund - Direct Plan - Growth,15.6279,23-Mar-2026,PPFAS Mutual Fund,Hybrid,1896.1,1.68,-3.68,11.18,10.65,12.63,0.41,6.486,high
148140,INF204KB15K5,Nippon India Conservative Hybrid Fund - Segregated Portfolio 1 - Direct Plan Quarterly Dividend Plan,1.086,10-Jul-2020,Nippon India Mutual Fund,Hybrid,851.72,0.55,-3.68,11.18,10.65,12.63,0.41,6.486,high
148292,INF204KB17O3,NIPPON INDIA CONSERVATIVE HYBRID FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - QUARTERLY IDCW Option,0.0,23-Mar-2026,Nippon India Mutual Fund,Hybrid,4035.54,2.43,-3.68,11.18,10.65,12.63,0.41,6.486,high
102172,INF204K01FD1,Nippon India Conservative Hybrid  Fund-Growth Plan,59.6042,23-Mar-2026,Nippon India Mutual Fund,Hybrid,3886.92,0.63,-3.68,11.18,10.65,12.63,0.41,6.486,high
148293,INF204KB19O9,Nippon India Conservative Hybrid  Fund - Segregated Portfolio 2 - Growth Plan,0.0,23-Mar-2026,Nippon India Mutual Fund,Hybrid,1818.48,1.78,-3.68,11.18,10.65,12.63,0.41,6.486,high
148296,INF204KB14O0,Nippon India Conservative Hybrid  Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan - Growth Option,0.0,23-Mar-2026,Nippon India Mutual Fund,Hybrid,2064.75,2.0,-3.68,11.18,10.65,12.63,0.41,6.486,high
148144,INF204KB10L4,Nippon India Conservative Hybrid  Fund - Segregated Portfolio 1 - Quarterly Dividend Plan,1.0493,10-Jul-2020,Nippon India Mutual Fund,Hybrid,704.26,0.54,-3.68,11.18,10.65,12.63,0.41,6.486,high
148142,INF204KB18K9,Nippon India Conservative Hybrid  Fund - Segregated Portfolio 1 - Monthly Dividend Plan,0.9969,10-Jul-2020,Nippon India Mutual Fund,Hybrid,2532.93,1.17,-3.68,11.18,10.65,12.63,0.41,6.486,high
148141,INF204KB17K1,Nippon India Conservative Hybrid  Fund - Segregated Portfolio 1 - Growth Plan,3.8398,10-Jul-2020,Nippon India Mutual Fund,Hybrid,351.0,0.64,-3.68,11.18,10.65,12.63,0.41,6.486,high
148139,INF204KB14K8,Nippon India Conservative Hybrid  Fund - Segregated Portfolio 1 - Direct Plan Monthly Dividend Plan,1.0786,10-Jul-2020,Nippon India Mutual Fund,Hybrid,2071.08,1.83,-3.68,11.18,10.65,12.63,0.41,6.486,high
102174,INF204K01FG4,NIPPON INDIA CONSERVATIVE HYBRID  FUND - QUARTERLY IDCW Option,12.0986,23-Mar-2026,Nippon India Mutual Fund,Hybrid,1366.93,0.91,-3.68,11.18,10.65,12.63,0.41,6.486,high
152196,INF0QA701680,Bajaj Finserv Balanced Advantage Fund-Regular Plan-Growth,10.574,23-Mar-2026,Bajaj Finserv Mutual Fund,Hybrid,4876.32,1.57,-3.68,11.18,10.65,12.63,0.41,6.486,high
102173,INF204K01FE9,NIPPON INDIA CONSERVATIVE HYBRID  FUND - MONTHLY IDCW Option,11.0586,23-Mar-2026,Nippon India Mutual Fund,Hybrid,4744.5,1.34,-3.68,11.18,10.65,12.63,0.41,6.486,high
118726,INF204K01YV4,Nippon India Conservative Hybrid  Fund - Direct Plan Growth Plan - Growth Option,66.1425,23-Mar-2026,Nippon India Mutual Fund,Hybrid,543.05,1.66,-3.68,11.18,10.65,12.63,0.41,6.486,high
118729,INF204K01YY8,NIPPON INDIA CONSERVATIVE HYBRID  FUND - DIRECT Plan - QUARTERLY IDCW Option,12.7292,23-Mar-2026,Nippon India Mutual Fund,Hybrid,3286.25,0.99,-3.68,11.18,10.65,12.63,0.41,6.486,high
118727,INF204K01YW2,NIPPON INDIA CONSERVATIVE HYBRID  FUND - DIRECT Plan - MONTHLY IDCW Option,11.4763,23-Mar-2026,Nippon India Mutual Fund,Hybrid,4608.2,1.49,-3.68,11.18,10.65,12.63,0.41,6.486,high
148295,INF204KB12P1,NIPPON INDIA CONSERVATIVE HYBRID  FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY IDCW Option,0.0,23-Mar-2026,Nippon India Mutual Fund,Hybrid,2072.38,2.37,-3.68,11.18,10.65,12.63,0.41,6.486,high
148294,INF204KB10P5,NIPPON INDIA CONSERVATIVE HYBRID  FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY IDCW Option,0.0,23-Mar-2026,Nippon India Mutual Fund,Hybrid,3546.07,2.47,-3.68,11.18,10.65,12.63,0.41,6.486,high
148291,INF204KB15O7,NIPPON INDIA CONSERVATIVE HYBRID  FUND -  SEGREGATED PORTFOLIO 2 - DIRECT Plan - MONTHLY IDCW Option,0.0,23-Mar-2026,Nippon India Mutual Fund,Hybrid,455.36,2.45,-3.68,11.18,10.65,12.63,0.41,6.486,high
101868,INF767K01857,LIC MF Conservative Hybrid Fund-Regular Plan-Yearly IDCW,12.2452,23-Mar-2026,LIC Mutual Fund,Hybrid,1125.6,0.75,-3.68,11.18,10.65,12.63,0.41,6.486,high
101867,INF767K01832,LIC MF Conservative Hybrid Fund-Regular Plan-Quarterly IDCW,14.3277,23-Mar-2026,LIC Mutual Fund,Hybrid,4226.75,2.14,-3.68,11.18,10.65,12.63,0.41,6.486,high
101866,INF767K01816,LIC MF Conservative Hybrid Fund-Regular Plan-Monthly IDCW,12.6178,23-Mar-2026,LIC Mutual Fund,Hybrid,1292.87,2.03,-3.68,11.18,10.65,12.63,0.41,6.486,high
101869,INF767K01808,LIC MF Conservative Hybrid Fund-Regular Plan-Growth,81.5668,23-Mar-2026,LIC Mutual Fund,Hybrid,863.67,0.76,-3.68,11.18,10.65,12.63,0.41,6.486,high
148959,INF879O01209,Parag Parikh Conservative Hybrid Fund - Regular Plan - Growth,15.4041,23-Mar-2026,PPFAS Mutual Fund,Hybrid,841.91,2.08,-3.68,11.18,10.65,12.63,0.41,6.486,high
148960,INF879O01191,Parag Parikh Conservative Hybrid Fund - Regular Plan - Monthly IDCW,10.6902,23-Mar-2026,PPFAS Mutual Fund,Hybrid,4012.42,0.57,-3.68,11.18,10.65,12.63,0.41,6.486,high
119836,INF200K01TV2,SBI Conservative Hybrid Fund  - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),24.3309,23-Mar-2026,SBI Mutual Fund,Hybrid,59505.98,2.31,-3.68,11.18,10.65,12.63,0.41,6.486,high
119837,INF200K01TQ2,SBI Conservative Hybrid Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW),31.7565,23-Mar-2026,SBI Mutual Fund,Hybrid,23326.73,2.34,-3.68,11.18,10.65,12.63,0.41,6.486,high
152195,INF0QA701664,Bajaj Finserv Balanced Advantage Fund-Direct Plan-IDCW,10.95,23-Mar-2026,Bajaj Finserv Mutual Fund,Hybrid,867.4,1.53,-3.68,11.18,10.65,12.63,0.41,6.486,high
152194,INF0QA701656,Bajaj Finserv Balanced Advantage Fund-Direct Plan-Growth,10.95,23-Mar-2026,Bajaj Finserv Mutual Fund,Hybrid,4272.53,2.22,-3.68,11.18,10.65,12.63,0.41,6.486,high
141645,INF846K01A60,Axis Balanced Advantage Fund - Regular Plan - IDCW,12.14,23-Mar-2026,Axis Mutual Fund,Hybrid,690.36,1.25,-3.68,11.18,10.65,12.63,0.41,6.486,high
141644,INF846K01A52,Axis Balanced Advantage Fund - Regular Plan - Growth,20.16,23-Mar-2026,Axis Mutual Fund,Hybrid,1155.77,1.19,-3.68,11.18,10.65,12.63,0.41,6.486,high
141643,INF846K01A37,Axis Balanced Advantage Fund - Direct Plan - IDCW,13.2,23-Mar-2026,Axis Mutual Fund,Hybrid,4197.83,2.27,-3.68,11.18,10.65,12.63,0.41,6.486,high
141642,INF846K01A29,Axis Balanced Advantage Fund - Direct Plan - Growth,22.64,23-Mar-2026,Axis Mutual Fund,Hybrid,3351.1,1.4,-3.68,11.18,10.65,12.63,0.41,6.486,high
131665,INF084M01AC6,Aditya Birla Sun Life Balanced Advantage Fund -REGULAR - IDCW,24.64,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Hybrid,3135.95,0.95,-3.68,11.18,10.65,12.63,0.41,6.486,high
131671,INF084M01DK3,Aditya Birla Sun Life Balanced Advantage Fund -DIRECT - IDCW,28.22,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Hybrid,2794.4,1.17,-3.68,11.18,10.65,12.63,0.41,6.486,high
131666,INF084M01AB8,Aditya Birla Sun Life Balanced Advantage Fund - Regular Plan - Growth Option,102.34,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Hybrid,2061.62,0.95,-3.68,11.18,10.65,12.63,0.41,6.486,high
131670,INF084M01DJ5,Aditya Birla Sun Life Balanced Advantage Fund - Direct Plan - Growth Option,117.04,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Hybrid,188.6,2.15,-3.68,11.18,10.65,12.63,0.41,6.486,high
102536,INF789F01901,UTI Conservative Hybrid Fund - Regular Plan - Monthly IDCW,16.5909,23-Mar-2026,UTI Mutual Fund,Hybrid,1753.64,1.94,-3.68,11.18,10.65,12.63,0.41,6.486,high
102535,INF789F01893,UTI Conservative Hybrid Fund - Regular Plan - Growth Option,68.0122,23-Mar-2026,UTI Mutual Fund,Hybrid,952.49,1.49,-3.68,11.18,10.65,12.63,0.41,6.486,high
102534,INF789F01877,UTI Conservative Hybrid Fund - Regular Plan - Flexi IDCW,43.0192,23-Mar-2026,UTI Mutual Fund,Hybrid,2372.67,1.85,-3.68,11.18,10.65,12.63,0.41,6.486,high
120790,INF789F01UM1,UTI Conservative Hybrid Fund - Direct Plan - Monthly Payment Option,72.7049,23-Mar-2026,UTI Mutual Fund,Hybrid,522.07,2.07,-3.68,11.18,10.65,12.63,0.41,6.486,high
120778,INF789F01UK5,UTI Conservative Hybrid Fund - Direct Plan - Monthly IDCW,18.8231,23-Mar-2026,UTI Mutual Fund,Hybrid,3628.55,1.72,-3.68,11.18,10.65,12.63,0.41,6.486,high
120779,INF789F01UJ7,UTI Conservative Hybrid Fund - Direct Plan - Growth Option,73.9095,23-Mar-2026,UTI Mutual Fund,Hybrid,4007.36,2.38,-3.68,11.18,10.65,12.63,0.41,6.486,high
120789,INF789F01UH1,UTI Conservative Hybrid Fund - Direct Plan - Flexi IDCW,48.0125,23-Mar-2026,UTI Mutual Fund,Hybrid,917.26,1.69,-3.68,11.18,10.65,12.63,0.41,6.486,high
100928,INF200K01883,SBI Conservative Hybrid Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),20.9533,23-Mar-2026,SBI Mutual Fund,Hybrid,64647.75,2.05,-3.68,11.18,10.65,12.63,0.41,6.486,high
100927,INF200K01867,SBI Conservative Hybrid Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),20.9846,23-Mar-2026,SBI Mutual Fund,Hybrid,79015.39,1.32,-3.68,11.18,10.65,12.63,0.41,6.486,high
100968,INF200K01859,SBI Conservative Hybrid Fund - Regular Plan - Growth,72.6504,23-Mar-2026,SBI Mutual Fund,Hybrid,18496.03,1.62,-3.68,11.18,10.65,12.63,0.41,6.486,high
100929,INF200K01909,SBI Conservative Hybrid Fund - Regular Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW),25.6265,23-Mar-2026,SBI Mutual Fund,Hybrid,53974.46,0.59,-3.68,11.18,10.65,12.63,0.41,6.486,high
119838,INF200K01TT6,SBI Conservative Hybrid Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),27.4591,23-Mar-2026,SBI Mutual Fund,Hybrid,17406.35,1.46,-3.68,11.18,10.65,12.63,0.41,6.486,high
119839,INF200K01TS8,SBI Conservative Hybrid Fund - Direct Plan - Growth,79.6334,23-Mar-2026,SBI Mutual Fund,Hybrid,35670.53,1.62,-3.68,11.18,10.65,12.63,0.41,6.486,high
144335,INF174KA1210,Kotak Balanced Advantage Fund  - Direct Plan -Growth Option,21.252,23-Mar-2026,Kotak Mahindra Mutual Fund,Hybrid,1861.18,1.74,-3.68,11.18,10.65,12.63,0.41,6.486,high
144336,INF174KA1160,Kotak Balanced Advantage Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option Option,19.444,23-Mar-2026,Kotak Mahindra Mutual Fund,Hybrid,499.22,1.79,-3.68,11.18,10.65,12.63,0.41,6.486,high
144334,INF174KA1194,Kotak Balanced Advantage Fund -Direct Plan  -Payout of Income Distribution cum capital withdrawal option,21.252,23-Mar-2026,Kotak Mahindra Mutual Fund,Hybrid,1047.36,1.25,-3.68,11.18,10.65,12.63,0.41,6.486,high
132189,INF084M01EU0,Aditya Birla Sun Life Aggressive Hybrid Omni FOF- Direct - IDCW,38.4049,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Hybrid,1979.48,1.1,-3.68,11.18,10.65,12.63,0.41,6.486,high
118486,INF194K016A9,Bandhan Conservative Hybrid Passive FOF - Direct Plan - Growth,36.2953,23-Mar-2026,Bandhan Mutual Fund,Hybrid,3336.3,1.05,-3.68,11.18,10.65,12.63,0.41,6.486,high
112331,INF194K01961,Bandhan Aggressive Hybrid Passive FOF - Regular Plan - IDCW,23.5839,23-Mar-2026,Bandhan Mutual Fund,Hybrid,1874.69,2.11,-3.68,11.18,10.65,12.63,0.41,6.486,high
112332,INF194K01953,Bandhan Aggressive Hybrid Passive FOF - Regular Plan - Growth,43.2143,23-Mar-2026,Bandhan Mutual Fund,Hybrid,4228.52,0.88,-3.68,11.18,10.65,12.63,0.41,6.486,high
118484,INF194K013B4,Bandhan Aggressive Hybrid Passive FOF - Direct Plan - IDCW,32.2891,23-Mar-2026,Bandhan Mutual Fund,Hybrid,719.67,1.16,-3.68,11.18,10.65,12.63,0.41,6.486,high
118485,INF194K012B6,Bandhan Aggressive Hybrid Passive FOF - Direct Plan - Growth,46.8994,23-Mar-2026,Bandhan Mutual Fund,Hybrid,1560.94,1.12,-3.68,11.18,10.65,12.63,0.41,6.486,high
132184,INF084M01ER6,Aditya Birla Sun Life Conservative Hybrid Active FOF-Direct - IDCW,24.5315,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Hybrid,2166.69,1.4,-3.68,11.18,10.65,12.63,0.41,6.486,high
132178,INF084M01044,Aditya Birla Sun Life Conservative Hybrid Active FOF- Regular Plan - Growth Option,33.8888,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Hybrid,1668.29,2.41,-3.68,11.18,10.65,12.63,0.41,6.486,high
132183,INF084M01EQ8,Aditya Birla Sun Life Conservative Hybrid Active FOF- Direct Plan - Growth Option,36.13,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Hybrid,117.92,1.0,-3.68,11.18,10.65,12.63,0.41,6.486,high
132179,INF084M01051,Aditya Birla Sun Life Conservative Hybrid Active FOF -Regular - IDCW,30.8318,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Hybrid,4052.87,1.86,-3.68,11.18,10.65,12.63,0.41,6.486,high
132174,INF084M01077,Aditya Birla Sun Life Aggressive Hybrid Omni FOF- Regular Plan - Growth Option,39.391,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Hybrid,4491.56,2.2,-3.68,11.18,10.65,12.63,0.41,6.486,high
132185,INF084M01ET2,Aditya Birla Sun Life Aggressive Hybrid Omni FOF- Direct Plan - Growth Option,42.2846,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Hybrid,2509.52,2.0,-3.68,11.18,10.65,12.63,0.41,6.486,high
132175,INF084M01085,Aditya Birla Sun Life Aggressive Hybrid Omni FOF-  Regular -  IDCW,35.331,23-Mar-2026,Aditya Birla Sun Life Mutual Fund,Hybrid,4657.03,2.24,-3.68,11.18,10.65,12.63,0.41,6.486,high
144333,INF174KA1186,Kotak Balanced Advantage Fund -Regular Plan - Growth Option,19.444,23-Mar-2026,Kotak Mahindra Mutual Fund,Hybrid,4758.65,0.92,-3.68,11.18,10.65,12.63,0.41,6.486,high
145600,INF666M01FB1,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),21.2976,23-Mar-2026,Groww Mutual Fund,Hybrid,1413.19,1.65,-3.68,11.18,10.65,12.63,0.41,6.486,high
151268,INF03VN01720,WhiteOak Capital Balanced Advantage Fund Regular Plan Growth,13.32,23-Mar-2026,WhiteOak Capital Mutual Fund,Hybrid,1712.46,1.4,-3.68,11.18,10.65,12.63,0.41,6.486,high
151267,INF03VN01738,WhiteOak Capital Balanced Advantage Fund Direct Plan Growth,13.991,23-Mar-2026,WhiteOak Capital Mutual Fund,Hybrid,4454.14,1.44,-3.68,11.18,10.65,12.63,0.41,6.486,high
151884,INF789F1AYU5,UTI Balanced Advantage Fund - Regular Plan - Payout of IDCW Option,11.7973,23-Mar-2026,UTI Mutual Fund,Hybrid,392.84,1.51,-3.68,11.18,10.65,12.63,0.41,6.486,high
151882,INF789F1AYT7,UTI Balanced Advantage Fund - Regular Plan - Growth Option,11.7973,23-Mar-2026,UTI Mutual Fund,Hybrid,4379.47,2.4,-3.68,11.18,10.65,12.63,0.41,6.486,high
151883,INF789F1AYW1,UTI Balanced Advantage Fund - Direct Plan - Payout of IDCW Option,12.2329,23-Mar-2026,UTI Mutual Fund,Hybrid,1097.2,1.5,-3.68,11.18,10.65,12.63,0.41,6.486,high
151885,INF789F1AYV3,UTI Balanced Advantage Fund - Direct Plan - Growth Option,12.2329,23-Mar-2026,UTI Mutual Fund,Hybrid,4423.96,2.47,-3.68,11.18,10.65,12.63,0.41,6.486,high
142036,INF582M01DK6,Union Balanced Advantage Fund - Regular Plan - IDCW Option,18.09,23-Mar-2026,Union Mutual Fund,Hybrid,2258.96,2.24,-3.68,11.18,10.65,12.63,0.41,6.486,high
142035,INF582M01DI0,Union Balanced Advantage Fund - Regular Plan - Growth Option,19.04,23-Mar-2026,Union Mutual Fund,Hybrid,1714.7,0.58,-3.68,11.18,10.65,12.63,0.41,6.486,high
142037,INF582M01DG4,Union Balanced Advantage Fund - Direct Plan - IDCW Option,19.73,23-Mar-2026,Union Mutual Fund,Hybrid,2541.13,0.92,-3.68,11.18,10.65,12.63,0.41,6.486,high
142038,INF582M01DE9,Union Balanced Advantage Fund - Direct Plan - Growth Option,20.68,23-Mar-2026,Union Mutual Fund,Hybrid,1461.67,2.42,-3.68,11.18,10.65,12.63,0.41,6.486,high
118487,INF194K017A7,Bandhan Conservative Hybrid Passive FOF - Direct Plan - IDCW,18.2636,23-Mar-2026,Bandhan Mutual Fund,Hybrid,2407.0,1.16,-3.68,11.18,10.65,12.63,0.41,6.486,high
112327,INF194K01987,Bandhan Conservative Hybrid Passive FOF - Regular Plan - Growth,33.7655,23-Mar-2026,Bandhan Mutual Fund,Hybrid,1074.76,1.33,-3.68,11.18,10.65,12.63,0.41,6.486,high
112328,INF194K01995,Bandhan Conservative Hybrid Passive FOF - Regular Plan - IDCW,17.4348,23-Mar-2026,Bandhan Mutual Fund,Hybrid,3048.26,1.37,-3.68,11.18,10.65,12.63,0.41,6.486,high
129199,INF336L01HY1,HSBC Aggressive Hybrid Active FOF - Dividend,28.5145,23-Mar-2026,HSBC Mutual Fund,Hybrid,1424.71,0.9,-3.68,11.18,10.65,12.63,0.41,6.486,high
120771,-,UTI Children's Hybrid Fund - Direct Plan,39.3164,23-Mar-2026,UTI Mutual Fund,Hybrid,928.38,1.74,-3.68,11.18,10.65,12.63,0.41,6.486,high
100678,-,UTI Children's Hybrid Fund - Regular Plan,38.4089,23-Mar-2026,UTI Mutual Fund,Hybrid,3896.81,0.68,-3.68,11.18,10.65,12.63,0.41,6.486,high
136463,INF179KB1MI4,HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option,35.177,23-Mar-2026,HDFC Mutual Fund,Hybrid,45361.6,1.58,-3.68,11.18,10.65,12.63,0.41,6.486,high
136464,INF179KB1MH6,HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option - Direct Plan,40.233,23-Mar-2026,HDFC Mutual Fund,Hybrid,62362.43,0.8,-3.68,11.18,10.65,12.63,0.41,6.486,high
146721,INF109KC1TW4,ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - Growth Option,27.5,23-Mar-2026,ICICI Prudential Mutual Fund,Hybrid,19727.19,1.42,-3.68,11.18,10.65,12.63,0.41,6.486,high
146720,INF109KC1TX2,ICICI Prudential Retirement Fund - Hybrid Aggressive - Direct Plan - IDCW Option,27.5,23-Mar-2026,ICICI Prudential Mutual Fund,Hybrid,27668.97,1.59,-3.68,11.18,10.65,12.63,0.41,6.486,high
146722,INF109KC1TU8,ICICI Prudential Retirement Fund - Hybrid Aggressive - Growth Option,24.66,23-Mar-2026,ICICI Prudential Mutual Fund,Hybrid,61224.33,2.4,-3.68,11.18,10.65,12.63,0.41,6.486,high
146723,INF109KC1TV6,ICICI Prudential Retirement Fund - Hybrid Aggressive - IDCW Option,24.66,23-Mar-2026,ICICI Prudential Mutual Fund,Hybrid,21531.38,1.23,-3.68,11.18,10.65,12.63,0.41,6.486,high
146716,INF109KC1UA8,ICICI Prudential Retirement Fund - Hybrid Conservative - Direct Plan - Growth Option,19.1914,23-Mar-2026,ICICI Prudential Mutual Fund,Hybrid,34594.92,2.46,-3.68,11.18,10.65,12.63,0.41,6.486,high
146718,INF109KC1UB6,ICICI Prudential Retirement Fund - Hybrid Conservative - Direct Plan - IDCW Option,19.191,23-Mar-2026,ICICI Prudential Mutual Fund,Hybrid,28540.64,1.58,-3.68,11.18,10.65,12.63,0.41,6.486,high
146717,INF109KC1TY0,ICICI Prudential Retirement Fund - Hybrid Conservative - Growth Option,17.4762,23-Mar-2026,ICICI Prudential Mutual Fund,Hybrid,34490.32,0.98,-3.68,11.18,10.65,12.63,0.41,6.486,high
146719,INF109KC1TZ7,ICICI Prudential Retirement Fund - Hybrid Conservative - IDCW Option,17.4761,23-Mar-2026,ICICI Prudential Mutual Fund,Hybrid,59582.68,0.88,-3.68,11.18,10.65,12.63,0.41,6.486,high
148685,INF200KA1S97,SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Direct Plan - Growth,18.2392,23-Mar-2026,SBI Mutual Fund,Hybrid,78320.97,1.74,-3.68,11.18,10.65,12.63,0.41,6.486,high
148686,INF200KA1T05,SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),18.2411,23-Mar-2026,SBI Mutual Fund,Hybrid,31742.07,2.21,-3.68,11.18,10.65,12.63,0.41,6.486,high
148695,INF200KA1S71,SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Regular Plan - Growth,17.1947,23-Mar-2026,SBI Mutual Fund,Hybrid,42267.87,1.53,-3.68,11.18,10.65,12.63,0.41,6.486,high
148684,INF200KA1S89,SBI Retirement Benefit Fund - Aggressive Hybrid Plan - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),17.1943,23-Mar-2026,SBI Mutual Fund,Hybrid,57180.1,0.96,-3.68,11.18,10.65,12.63,0.41,6.486,high
148690,INF200KA1T70,SBI Retirement Benefit Fund - Conservative Hybrid Plan - Direct Plan - Growth,15.233,23-Mar-2026,SBI Mutual Fund,Hybrid,79889.49,1.89,-3.68,11.18,10.65,12.63,0.41,6.486,high
148693,INF200KA1T88,SBI Retirement Benefit Fund - Conservative Hybrid Plan - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),15.231,23-Mar-2026,SBI Mutual Fund,Hybrid,62668.17,2.48,-3.68,11.18,10.65,12.63,0.41,6.486,high
148692,INF200KA1T54,SBI Retirement Benefit Fund - Conservative Hybrid Plan - Regular Plan - Growth,14.7727,23-Mar-2026,SBI Mutual Fund,Hybrid,70473.23,1.52,-3.68,11.18,10.65,12.63,0.41,6.486,high
148697,INF200KA1T62,SBI Retirement Benefit Fund - Conservative Hybrid Plan - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),14.7743,23-Mar-2026,SBI Mutual Fund,Hybrid,55583.84,1.35,-3.68,11.18,10.65,12.63,0.41,6.486,high
129200,INF336L01ID3,HSBC Aggressive Hybrid Active FOF - Growth Direct,39.3399,23-Mar-2026,HSBC Mutual Fund,Hybrid,2362.85,2.29,-3.68,11.18,10.65,12.63,0.41,6.486,high
129065,INF336L01IA9,HSBC Aggressive Hybrid Active FOF - Growth,37.1023,23-Mar-2026,HSBC Mutual Fund,Hybrid,2639.79,1.94,-3.68,11.18,10.65,12.63,0.41,6.486,high
129201,INF336L01IB7,HSBC Aggressive Hybrid Active FOF - Dividend Direct,30.5676,23-Mar-2026,HSBC Mutual Fund,Hybrid,4131.53,0.67,-3.68,11.18,10.65,12.63,0.41,6.486,high
